id	tweet	subtask_a	subtask_b	subtask_c
68130	@USER @USER @USER @USER @USER Yes usually in THOSE countries people kill gays cuz religion advise them to do it and try to point this out and antifa will beat you.  No matter how u try in america to help gay in those countries it will have no effect cuz those ppl hate america.	NOT		
19848	@USER my mom makes literally everyone. you are my true mother	NOT		
38445	@USER Dick Drunk ..... it’s the real deal.	NOT		
85106	@USER @USER Didn’t even watch. All liberals on there high horses.	NOT		
92791	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I think he's a comrade URL	NOT		
80524	@USER @USER Yes she is not normal. She needs a good mental check.	NOT		
81364	#DickDurbin is from Illinois. #Chicago has the strictest gun control and is a gang and drug killing field.	NOT		
84599	@USER She is right.  Liberals do not listen.  It doesn’t matter what the taxpayer wants Trudeau does not listen.  Maybe to Islam but nothing else	NOT		
10586	@USER Good for you Jimmy... your one pare will offset the 50% plunge their market shares are about to take	NOT		
68303	@USER @USER @USER @USER @USER if you are in a state with medical pot go get him some brownies or a tincture it will help.	NOT		
96512	@USER Isn't he about to marry Steven Baldwin's daughter? He'll be sporting a MAGA hat in no time.	NOT		
50222	@USER Here he is! Peaking out of a Hizbollah flag. URL	NOT		
27910	@USER - that he is but Jace is also worth it. The hetero keep winning.	NOT		
46948	@USER @USER Rampant crime? You mean Chicago a dem city that has the highest gun control of the country? Taking credit for a black man? Everything fell or stagnated with Obama. And caging brown families? Clinton Bush and Obama did it to a far worst extent. And thier illegal so whatever.	NOT		
68914	@USER @USER Rodenbury was against violence and would have advocated for gun control.	NOT		
15290	@USER @USER Them dreads be dry asfuck my dude	NOT		
30832	@USER My prediction brother love breaks in the cell and beats up roman till he is passed out and braun wins aka this is the brother love heel turn and brother love makes his return as manger of braun with ziggler and drew	NOT		
73169	@USER I am so proud of my colleague Anjali Van Drie! She is such a deserving recipient of the Florida Association for Behavior Analysis-Charles Kimber Public Service Award. #ABA #Leadership #ChampionForFamilies	NOT		
17313	@USER Same celebrities ready to give Harvey Weinstein a second chance. Convinced liberals are evil and must be soundly defeated yet?	NOT		
72264	"@USER You are the one that left on his own. I'm not your daddy to tell you to stay, even if I do, you won't anyway.""  There's just no in hell way that Cerberus would ever be soft to Dante and respect him right? Two can play at this game."""	NOT		
27906	@USER DONT WORWEE GWEEK I HAVE MULTIPLE ANXIETYS TOO YOU ARE NWOT AWONE! URL	NOT		
61473	@USER @USER He is Spartacus!!!!!	NOT		
85999	".@USER : Jack Dorsey, to his credit, has openly acknowledged that he has a culture within his company that is hostile to conservatives. Now the question is, what is he going to do about it?"" URL URL"	NOT		
19565	@USER @USER Maybe wherw you live?  Or maybe conservatives?	NOT		
11531	@USER @USER The argument will be made that the assault was decades ago and there have been no other complaints against Kavanaugh. But his lying in current and ongoing. That is enough to vote against him. He is now aligned with Trump in the way he handles accusations.	NOT		
28457	1. Have we thought about Gun Control in Uganda?  2. Do we have  records of most of the guns in the country?  3. Do we have laws controlling our borders?  4. Who is safe?	NOT		
33268	@USER And let’s hope it just gets a lot worse	NOT		
45210	@USER @USER @USER @USER I’m just saying he’s not playing like how he should be for the amount he’s getting paid I’m sorry to let you down. URL	NOT		
66032	@USER I like the way she shows her emotions... She is really a Queen of Hearts....@USER  ...Love you	NOT		
22012	"@USER @USER I don't believe an Elk could grip a rifle even if it could purchase one.  Although you would probably want sensible gun control laws"" on anything the Elk could purchase to defend itself.  Sad."""	NOT		
28009	@USER @USER @USER @USER @USER I really hope you are a good man best of luck	NOT		
25063	@USER @USER Can’t argue there.	NOT		
90500	@USER @USER @USER @USER @USER so it is ok for Congress to take away the Constitution like they did?     you realize Congress just took away all gun control laws when they threw out Article 4 Sec 4 US Constitution....  ALL gun control laws come from there	NOT		
10006	@USER Drew Carry is a piece of Canadian S/-“	NOT		
21920	@USER keep up all you do blair you are an incredible person	NOT		
54174	@USER 1 &amp; 7 blocking my way to hap'penis	NOT		
60654	@USER @USER Thank you so much! We just spent 1 hour talking. He is broken-hearted and I hate it so bad for him.	NOT		
84999	@USER #big boss 2 what happen to ashwariya not good Sandrayan Anna should have not got voted ashwariya should have been gone what bigboss vote for ashwariya so she is save people not voting for her	NOT		
62016	@USER BLAME TRUMP?? That’s sad to the good people of Puerto Rico 🇵🇷	NOT		
12129	"@USER He's there I think, he's not important, you are. You're important to me"""""	NOT		
18071	@USER BOYCOTTING the National Fools League URL	NOT		
69791	@USER I always have Eddie pick flowers out for me and tell the cashier that he is getting them for me.  LOL	NOT		
62515	@USER People who floor cross are opportunistic a-holes that deserve all the backlash they are getting.  She should have sat as an independent then joined the conservatives and ran for her spot against other conservative candidates.  Just think how you would feel if you won that role.	NOT		
29275	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Amazing what liberals can dig up when they’re desperate! URL	NOT		
29267	@USER The only reason Ford is receiving any threats is because liberals exposed her when she asked to be anonymous	NOT		
11849	@USER I am reallly pulling for Dom Smith to show the Mets he belongs here but he always just looks like he is going through the motions.  The Mets buried him it seems and I'm wondering if its attitude that holds him back.	NOT		
23447	@USER @USER @USER Awwww babe I love you and thanks haha	NOT		
52651	@USER @USER @USER @USER Post hoc ergo propter hoc.  Your homicide (&amp; gun violence!) rates have increased steadily over the decades since the 1st implementation of gun control laws. Homicides have recently dropped (unrelated to any significant gun measure) yet police are demanding to be armed.	NOT		
68910	@USER I 100% AGREE. The Republicans MUST NOT allow this individual to DICTATE RULES and put the country on HOLD. EF HER!!!! #ThursdayMotivation #WalkAway #MAGA #Pussyhats	NOT		
77241	@USER He. Is. Here. For. Her.	NOT		
11977	"@USER @USER Billionaires making donations to Democrats don't help advance any left wing causes, they simply cause Democrats to act in the interest of billionaires, just like Republicans, regardless of the absurd conspiracy theories Alex Jones and PJW tell liberals"" like you."""	NOT		
47366	@USER Going about it the wrong way	NOT		
61725	@USER It does?	NOT		
20861	@USER #NeverWithdraw  !! #DianeFeinstein waited on #ChristineFord lies because Dems needed time to scrub the vast amount of Ford's anti-Trump social media rants and coach her  to keep her story consistent.   #Democrats and #Liberals are evil and mentally sick #ConfirmKavanaugh	NOT		
67953	@USER You are so fragile. It must be hard to live that way.	NOT		
82688	@USER @USER @USER Another domestic violence crime. Welcome to California.  One of the most violent states with surprisingly high amounts of gun CONTROL laws... too bad tbose people do not have the legal ability to defend themselves.	NOT		
88829	@USER Over the next DECADE ? Can’t she pretend the housing lobby is the DUP    and give them a billion every year ? #conservatives	NOT		
76953	@USER Well she is a “Christian.” 🙄	NOT		
21900	@USER I have quit calling them liberals and I just call them Socialist Democrats.	NOT		
30876	@USER @USER @USER @USER Numerous Jewish groups have come out and denounced the misuse of AS as a tool to smear and bludgeon Corbyn. You are welcome to Google this. Not all Jews agree with you.	NOT		
29535	@USER Leave it to CBC to turn a bad story for the libs into a critical piece on the conservatives	NOT		
56167	@USER @USER Liberals judge you guilty EVEN when proven innocent. #liberalsneedtheirownpsychward	NOT		
51090	@USER It should work just fine now! URL	NOT		
37918	@USER @USER @USER Look at antifa..	NOT		
75052	#MAGA much? URL	NOT		
92380	@USER Freudian slip.	NOT		
20645	@USER @USER @USER Brexit has split the Conservatives and Labour remains devided and leaderless on the subject. The TUC is split across unions and UK is in danger of fragmenting. Surely the only way to unite us is to vote on the final exit deal/WTO v Remain. Meanwhile listen to all options evenly.	NOT		
90061	@USER I believe that Serena would not cheat. Yet even her manager has admitted to breaking the rules. This was not her finest hour. First a temper tantrum then calling the umpire a thief. That crossed the line. She is the one that should apologize.	NOT		
32502	@USER @USER @USER Prayers ❤️🙏🏻 You are missed.	NOT		
74923	"@USER So the whole Republican for gun control"" nonsense can finally be laid to rest?"""	NOT		
39599	"@USER George Constanza once famously said, if you believe it to be true, it's not a lie Jerry"".....in this situation you could have someone believe that they are the hero by stopping a Conservative appointment.  That's how the liberals justify everything bad they do including violence"""	NOT		
72126	@USER @USER @USER @USER You wanna smoke weed I dont  @USER   Unlike you  I have confidence in myself  I don't need a larger government to tell me what tooth paste to use lol  But you can always volunteer to pay more taxes? Oddly Liberals are the first one to complain about others not following them	NOT		
59882	@USER @USER Omfg 😂😂😂😂😂  You are so right 😂	NOT		
37631	ALSO WHAT'S UP BITCHES I GOT BANGS AND IT WASN'T A MISTAKE I'M SO EXCITED	NOT		
20148	@USER Don't know who he is and don't really care...	NOT		
75585	@USER I’m just seeing this	NOT		
68950	@USER Georgia wants moral degenerates like this to paddle their students ??	NOT		
58804	@USER @USER @USER She is more influential so many Japanese and British acts are influenced by her? Why do so many foreign acts work with her producers? Why does she have touring records in Europe and Japan?  Why did she win the Legend Award at the WMAs	NOT		
19700	@USER @USER The AWB had no effect on crime. That's why it was not resigned into law 10 years after it was 1st signed and allowed to sunset. It also was the beginning of the end for Clinton and his corrupt administration. I love when they screech gun control! It means they lose in elections!	NOT		
22197	@USER I didn’t recognise her without her Antifa bandana.	NOT		
77983	@USER @USER @USER @USER She is a cop.... “gun control” wouldn’t have mattered. Geez	NOT		
96943	@USER @USER @USER @USER @USER @USER so stronger gun control is better than leaving guns easy to access. Gun control isn't a gun ban 💀	NOT		
64999	@USER You are welcome dear 😇😇 but for what? URL	NOT		
92481	@USER This is an excellent way for Antifa members to take the room temperature challenge.	NOT		
10552	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is that a bar where antifa sharpens their stones and buys their silly string?	NOT		
60340	@USER @USER As I’m sure he is advising everyone must evacuate 🙄	NOT		
54247	"@USER If it's REALLY bad don't eat it, but when the waiter asks, you are obliged to say it was lovely"". Remember you can always get a kebab on the way home."""	NOT		
73551	@USER @USER We have to fight to not see that here! Gun control out of control.	NOT		
37081	@USER I understand how regulations work. Do you understand government can’t control everything. Do you understand most of those regulations stopped business growth. Trump isn’t Politically correct i get that. But he is doing what’s right for America.	NOT		
32464	Gee...I wonder? #DrainTheDeepStateSwamp #WWG1WGA #QAnon #MAGA URL	NOT		
56970	@USER @USER Tell Micheal to:  #WeThePeople #TheGreatAwakening #MAGA  #WWG1WGA #Qanon #Q #WalkAway #WalkAwayFromDemocrats2018 #Midterms #ConfirmKavanaugh #FISA #Economy URL	NOT		
58293	@USER ....and about “Fast and Furious”	NOT		
19985	"@USER @USER @USER @USER @USER Conservatives really need to come up with something better  for an excuse besides their worn out Hillary Clinton..."". I've never defended either Clinton but trumps undereducated base consistantly assumes if ones against @USER then they are for Clinton Thats ignorant"""	NOT		
27042	@USER you really should consider having the Conservatives go knocking on doors to talk to people. Quebec has been asking for Conservative presence because they're not well known there. Send them out. Make Conservatives known there.	NOT		
95499	@USER Can I pick which one? URL	NOT		
71414	@USER America first #MAGA magic	NOT		
77032	@USER @USER Great information!!! My husband has a SMI. We are very thankful he is doing ok. Many are not and it is heartbreaking. I was diagnosed almost 25 yrs. ago and we don't seem to have made much progress in all that time. I learned a lot from you. Thank you!!	NOT		
59050	@USER So Antifa has turned against her?	NOT		
98661	@USER @USER @USER @USER It’s good to know there’s always a second option.	NOT		
52700	@USER He is a RiNO! Like McCain was. Why he is unelectable in Arizona .	NOT		
29384	@USER @USER Liberals were holding that info in case President Trump declassified the Fisa documents. They are fighting fire with fire!	NOT		
22867	@USER DC Republicans ARE weak and most are quasi-conservatives at best!	NOT		
13401	@USER There were no good people on the side of white supremacy. The good people on both sides that Donald Trump referenced were those who the media purposefully ignored who were there on both sides of the removal of historical monuments that had nothing to do with KKK or Antifa	NOT		
36589	@USER @USER A stark reminder that @USER and you are trying to con us with chequers and a bit of our waters back - not good enough - @USER @USER  @USER @USER @USER @USER @USER @USER appeasing is not a good look @USER	NOT		
88494	@USER He is a sick puppy. Normal teen boys dont attempt rape. It is predatory behavior. He prob did it more than once. This isnt isolated behavior.	NOT		
11257	"@USER She is basically saying in code: Even though I am a NeverTrump spoiled little rich girl from Andover, I secretly want to date Mark C. - I hope his wife and family are okay with it ..."" SE stands for ""Sad Endeavors"" URL"	NOT		
17600	@USER @USER is a DISGRACE to the United States of America!!	NOT		
40097	@USER Or you are the wind between my cheeks!	NOT		
24756	@USER has been nominated for Still A Mum Awards. Kindly vote for her here... URL  She is our super host on #GaniKaliNaAisha @USER URL	NOT		
87478	@USER   Dr. James P. Wickstrom RIP - Gun Control and The Enemy In The Land URL URL	NOT		
19935	@USER Nanos Poll .........Liberals 41.1 Conservatives 31.4 These numbers should be reversed after all the Trudeau boondoggles. You are destiny is continued opposition.	NOT		
17092	@USER sorry you are feeling sick hope you get better soon.	NOT		
56265	@USER Send down all of the resistance and antifa members along with the democratic party since this is what they wanted anyways!	NOT		
35195	@USER Definitions for liberals: Dangerous = Exculpatory. More 🤡’s	NOT		
13821	@USER Well he is shooting his shot	NOT		
57395	4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio @USER @USER #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon URL	NOT		
91029	Another win for the common man! #MoreAlligatorGreedAnnulled #MAGA  A federal court has handed a victory to students suing Education Secretary Betsy DeVos over her efforts to dismantle protections against fraud by for-profit colleges. URL	NOT		
30787	@USER @USER interesting. Now do you and your state of Illinois. 🤡	NOT		
23438	@USER Can you address the lost offering issue please. You are the community manager. Please tell us whats up for those who did not get the offering due to full consumables	NOT		
11069	@USER Another phoney poll!! #FakeNews	NOT		
48632	@USER @USER well uk had gun control and were over here fighting for it for the past like 4 years so	NOT		
88063	"@USER @USER Much of your promise of money is not extra/new as govt took back £817 MILLION promised for new affordable"" homes! Stop Right to Buy - we have a @USER created #HousingCrisis now, too little, too late!  URL"	NOT		
63194	@USER @USER @USER You are not alone	NOT		
95347	@USER @USER @USER @USER @USER @USER 3m EU cits living &amp; paying tax in UK who vote in General/local elections. C.1m UK cits in EU +15 yrs who were promised vote in Conservatives 2015 manifesto. Vote Leave broke electoral spending law &amp; police now involved. Russian £ paid to Aaron Banks &amp; interference in campaign.	NOT		
38641	"The Senate and the Supreme Court Have Been Granted Too Much Power""  URL #TCOT #MAGA #RedNationRising"""	NOT		
49000	@USER @USER @USER So what's your point? Are you saying that UK gun control isn't protecting our children because something might happen one day; therefore we should adopt a US style gun culture?	NOT		
23104	@USER That they're liberals	NOT		
74675	@USER @USER She is trust me lol	NOT		
29674	@USER @USER @USER Because the accuser didn't have time to delete all her radical leftist tweets by then.	NOT		
15667	#REALITY_CHECK for #CPC Conservatives - from Ninja Warrior👹#Heather_Mallick.  Opinion | CPC beware — meet Maxime Bernier’s new hard-right PP URL via @USER	NOT		
35388	@USER @USER Serena was constantly berating the guy between games. Even said he would never work one of her matches again. The third warning was completely justified. She is no saint. Sad such a champion lost her cool so badly	NOT		
55536	@USER @USER You are not in touch with really.	NOT		
90784	@USER Stay safe you are an inspiration to me. And practice those kung fu skills if they ever show up again :)	NOT		
20710	@USER Baby Brennan boo who I don’t have a security clearance.  Get lost Brennan	NOT		
97499	@USER LMFAO!!!!!!!!!!!!! ANTIFA cry babies. Give them their pacifiers back.	NOT		
89946	@USER Dead party.	NOT		
60121	@USER True baby you are my only one baby	NOT		
41412	@USER @USER @USER Funny How Liberals Love My Presidents 🍆 😂🇺🇸	NOT		
26979	@USER Gutiérrez you are a joke dress as an full	NOT		
27366	@USER This guy is absolutely not as slick as he thinks he is.	NOT		
10496	@USER @USER I've friended Zerin on FB since before she left Bangladesh.  She is a bright young lady.	NOT		
43311	@USER @USER @USER @USER Republicans don't believe in expanding government. Conservatives want to shrink government.... you are a fake conservative....you are a treasonous fraud.... enjoy Russia	NOT		
24502	@USER Didn't sound bitter to me. The main message was  to recall American values and urge people to quit complaining and vote.	NOT		
37406	"@USER @USER @USER @USER @USER   Pretty sure U.S. conservatives are taking cues from this...  Rightwing government wants to make handshake mandatory in naturalisation ceremonies"" URL"	NOT		
79489	@USER @USER is trying too hard to create a racist agenda.	NOT		
99456	@USER @USER The last thing parents need to learn from the liberals is the ethics of raising their own child.	NOT		
91000	@USER how’re you going to communicate with customers	NOT		
65454	@USER @USER You are absolutely right	NOT		
87688	So one of Trump's border control agents is a serial killer? #MAGA  URL	NOT		
33270	@USER @USER @USER @USER @USER aaaah thank u sm	NOT		
65600	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jimbo didn’t want to play 😂😂😂 URL	NOT		
45838	@USER Definantly	NOT		
13632	@USER God save the United States if this travesty happens a second time. One hopes voters learned their lesson the first time	NOT		
16150	@USER @USER yes she is!!!!!	NOT		
37945	.@USER yet again siding with the .@USER and still wanting you to believe that you can trust them. Remember all their broken promises? Remember how they treated students?  There is only one answer.  Vote .@USER and put .@USER in power.  #JC4PMNow	NOT		
61392	@USER That's not Southern California.  It is considered Central California. Great how our gun control laws work here isn't it?	NOT		
97722	@USER Based on what for God's sake	NOT		
20447	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We all want gun control..but it is a slippery sloop as Dimms have proven time and time again. Give them an inch and they will take a mile..ask Prz Reagan. Made a deal with dimms..they said sign our bill on amnesty first and we will back you on comprehensive immagration reform URL	NOT		
45744	@USER I do i do buh if u really know me you would know Khabib is my guyyyy. He is gonna make him humble	NOT		
34663	@USER @USER “Only the best people” #MAGA	NOT		
82875	"Can we pass a new law, if your sexually assaulted"" you have one year to come forward or you shut up. All the ""brave"" Larry nassar victims 2 to 20 years to report. Now this democratic #fakenews women. It's fake and we need protection. #MAGA #Trump #WWG1WGA #Qanon #Kavanaugh"""	NOT		
39133	@USER You think for your informatin. You are right.	NOT		
74220	@USER Has this tweet been deleted?	NOT		
66289	@USER @USER @USER @USER @USER @USER @USER You will never get a straight answer from any gun control group on a question like that!	NOT		
61736	@USER @USER Weird	NOT		
13167	@USER Have you looked in any ANTIFA recruitment centers? Welfare offices? Maybe in one of those tents in CA? Just a thought	NOT		
66001	#MediaBias with persecution of #Conservatives while they ignore criminality from #Democrats is Obscene and is the reason most people call #CNN and #MSNBC #FakeNews	NOT		
84880	#StandUp4Brexit @USER @USER @USER @USER  The results at the ballot box were very clear ... the prime minister is not listening to the electorate or getting the best deal for Britain 🇬🇧 URL	NOT		
21601	@USER Conservatives try to get votes by promoting freedom and getting government out of your lives.  Deep state Dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away.	NOT		
80198	"#Tories #Labour #GE2017 #Conservatives Conservatives URL will have a huge impact on building the affordable homes that thousands of people across the country desperately need.""  🗨️ David Orr, Chief Executive of the National H… URL"	NOT		
79498	@USER Let’s hunt for it 🤨	NOT		
20218	-Wherever you are is the place i belong🌌🖤🖤.- URL	NOT		
64937	#war in conservatives#war on unborn babies#war on education#war on civility URL	NOT		
75505	6Lack just made it on my sex playlist😭😭🔥🔥 baby wam wherever you are get ready to get pregnant cause wow😭😭🔥	NOT		
12233	@USER nothing was happening behind closed doors because in the end she left him and MONTHS later he overdosed. none of ariana’s business. she is NOT responsible for him	NOT		
97556	*** TO BE DESTROYED 09/08/18 ***  2ND CHANCE!!   ADOPT KREAMY TONIGHT!! This exotic looking sweetheart is friendly with children and good with other female cats... No one picked her last night so she is hoping that someone will step up for her tonight!! URL … URL	NOT		
41850	*She is currently helping a customer out on a potion to help with mane loss.* (@USER	NOT		
51370	"...or that he is merely a 'legacy Colonel'"" URL"	NOT		
50235	6 Reason?   There are more. URL	NOT		
87301	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER But that interferes with antifa’s goals!  Because they want to be feared?	NOT		
94117	@USER Thank You Chase😘 I miss you more than anything but I know you are where your supposed to be! Love you too the moon😘	NOT		
77450	I Followed @USER   I was # 4K ‼️Congrats‼️ #NRA #TrumpMan #MAGA URL	NOT		
18994	@USER Can somebody get a cry room for her?	NOT		
50831	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He may not be a Texan but he is certainly shaping the Dem party for the better.	NOT		
33719	@USER @USER Give that man a shovel!	NOT		
44348	@USER Dana it all has to do with politics Feinstein her number one goal is gun control. Just look at California track record he’s going to get confirmed.	NOT		
37038	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Of course Anthony	NOT		
55125	"@USER @USER You said that conservatives who passionately complained about deficits are now driving this speeding dump truck"". Now suddenly ""R's"" are the subject? That's what I thought. Conservatives were complaining about the ""Rs"" as well"""	NOT		
73966	@USER . She is my life saver❤. URL	NOT		
20128	@USER SHE IS. SHE'S GORGEOUS	NOT		
79786	@USER It is so funny that she is scared of pigs. This could be a plot for your next children's book.	NOT		
81024	@USER @USER @USER @USER @USER He is Crying In his Pic or Tum Hs rhi ho 😡😡	NOT		
12482	@USER @USER No one is threatening her.  All a ploy for sympathy and further attack on conservatives.	NOT		
93585	@USER @USER I call you a kid bc I’m certain you are one. And bc it seems to annoy you. Should I just sat “I’m joking” and make it all better?	NOT		
93262	@USER @USER @USER @USER @USER @USER @USER She is. I dont think politics is for her to dabble in.	NOT		
76677	@USER Trudeau claiming what conservatives did or didn't do instead of what he was to busy to do for the last 3 years #TrudeauMustGo #liberalsmustgo #GoneIn2019	NOT		
47412	@USER @USER Liberals always play victim. URL	NOT		
30790	@USER At least you know your president is not gay Obama	NOT		
74243	#SesameStreet  Does this mean we can expect to see outraged conservatives burning their children's toys in protest? And what about Big Bird and Snuffy??? I always thought there was a little something going on there...	NOT		
77902	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hillary Condemns Kavanaugh. Bill Clinton Accuser Responds. URL via @USER	NOT		
12703	@USER And millions of us conservatives  will be marching to the polls.	NOT		
22629	@USER @USER This is liberals for ya.	NOT		
49815	@USER @USER @USER @USER You've got nerve pointing the finger at other states with the murder rate you have. How's that gun control working for you? Own it	NOT		
21917	@USER @USER You can listen to it on the Dana Show podcast!	NOT		
15703	@USER Thank you for what you are doing. For my daughters future.	NOT		
68498	@USER @USER Gun control isn't a solution though	NOT		
51253	"@USER The victim"" is demanding it to drag out a confirmation hearing she refuses to participate in. She comes from the violent liberal Antifa party with there KKK hoods they  beat up total stranger &amp; are funded by dems. The most violent party ever &amp; they want us to believe they care."""	NOT		
99092	@USER @USER He should have started since game 1. But don't worry once he gets the start it will change the faith for the Browns. He is a winner!!! Nothing against current starter. But he is just a back up in the NFL.	NOT		
24672	@USER @USER with this useless try hard comedian love preaching hate about @USER They have so much hate in them for a guy they loved before he was president. Maybe infatuated with the guy. She must dream about him.	NOT		
79867	@USER Funny I compare pediphiles and their protectors to satan	NOT		
95116	"@USER Endorse my sandwich!"" could catch on as an imprecation, like ""Blow me down!"" or ""Fuck my old boots!""   And don't worry -- Igor is under strict instructions to eschew any virgin who has partaken of GM crops."""	NOT		
55095	.@USER gets endorsement of nation's largest gun control group URL	NOT		
54334	@USER @USER How can that be? California has strict gun control laws. It’s almost as if criminals don’t care about laws	NOT		
78399	@USER @USER @USER @USER Whoa!  Angie!!! Back off that logic!  You're going to confuse the liberals.	NOT		
46130	@USER @USER @USER is SFOS! He's going to go away like @USER . Non electable. 🇺🇸🇬🇧 #MAGA #MEGA	NOT		
48882	@USER Buck up buttercup!	NOT		
21592	"@USER Not so much, it's just me alone with myself. The whole You are your worst enemy"" type deal"""	NOT		
18554	@USER I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie. URL	NOT		
13519	@USER @USER @USER @USER Don't you liberals want to lower the voting age to 16	NOT		
59367	@USER Here’s another looney left person. Just go away!	NOT		
42319	@USER What about the life after they are born.  Like gun control. Health insurance for everyone.	NOT		
61147	@USER @USER This pope may have to stepdown	NOT		
50414	@USER @USER Must be becos the site thinks Teli is a REAL antifa 😀 Teli is a Weeb'tifa	NOT		
38262	@USER @USER Yes he is❤️🙏🇱🇷🇸🇻	NOT		
94534	@USER Hate speech. #MAGA DRAIN THE SWAMP	NOT		
63019	@USER Funny.  She had no problem sleeping her way into Congress.	NOT		
69688	@USER Answer: DiFi and Antifa Democrats have NO sense of decency remaining	NOT		
68388	"@USER The Kavanaugh debacle has given me a great number of new accounts to mute on both the Maga side and the blue wave side. Seems nobody stops and thinks, Does this argument help my side, or harm it?"""""	NOT		
42566	@USER @USER Cult religion?	NOT		
49310	"@USER All voting is strategic. My comment re: whiteness"" was meant to show how white liberals ignore that fact in making blanket aasertions about voting D, &amp; when they turn criticism of Biden into an opportunity to lecture ppl in ""safe"" D states that they MUST vote Dem. It's inane."""	NOT		
73788	@USER It seems Christine Ford was an ANTIFA member! Wiped her social media accounts. What is her involvement in the leftist vandalism in California?	NOT		
18639	@USER How about juxtapositioning that next to all the conservatives who think it shouldn't be investigated at all? Or are you more interested in slanted BS than actual justice? URL	NOT		
19629	@USER @USER @USER @USER @USER The Tea Party was the symptom not the cause. It started with Jerry Falwell and the Moral Majority that was formed in the 1970s. The GOP aligned with them as social conservatives rather than sticking with their fiscal conservative platform. The Tea Party grew out of that.	NOT		
84132	@USER I wish I was a short as you. OOF. Im just as tall as Okabe and you are a size of R/Luka. lol URL	NOT		
21722	@USER @USER @USER He is	NOT		
17057	@USER Fake News spewing lies again ! Patriot Voters do not approve of Kaepernick and his Socialist Nike Ads!!👎🏼👎🏼👎🏼🤮🔥👹	NOT		
36569	@USER @USER They would've had the Vice Presidency via Tim Kaine's Antifa son...	NOT		
63296	"@USER Easy for him to say - he gets brownie points"" for this without having to do any negotiating and if it goes sour, he gets to accuse the federal liberals whom he hates.  Good politics, Dougie!"""	NOT		
82496	@USER Another “perfect” teacher!!!	NOT		
89369	@USER The far right is making no noise now.  Antifa is burning down schools and attacking people.  Deal with reality	NOT		
63685	@USER That may be but as far as the gun thing goes it shows the total distopia that can result from gun control. Only criminals and corrupt cops have guns in Mexico and the average citizen is at t their complete mercy	NOT		
83443	@USER Yeah if a officer wants to watch his career go down the shitter ........	NOT		
93958	@USER @USER Her name is Justice. She demands he is innocent	NOT		
56399	#ownthelibs interesting documentation of reactionary behavior from conservatives  URL	NOT		
77041	@USER @USER it was amazing!!! ❤️❤️❤️ alex n infowars!!	NOT		
69853	@USER This is going to backfire for the liberals...badly. I'm guessing Feinstein was fixing to retire because this should sink her.	NOT		
29195	@USER I don’t recall a President ever taking random questions for a long period of time and answering almost everyone of them.  And liberals accuse him of being a king or tyrant?  Pretty accommodating.	NOT		
22149	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Perhaps you have also forgotten:  URL	NOT		
85376	@USER Chelsea Clinton(CFR)	NOT		
43102	@USER @USER Thank you @USER . America is respected again! #MAGA #KAG2018 #VoteRedToSaveAmerica	NOT		
73528	@USER @USER Yes! I got Twitter account just to follow him : )	NOT		
